date;Usage_kWh;Lagging_Current_Reactive.Power_kVarh;Leading_Current_Reactive_Power_kVarh;CO2(tCO2);Lagging_Current_Power_Factor;Leading_Current_Power_Factor;NSM;WeekStatus;Day_of_week;Load_Type;country;machine_no;product_category;failure_reason
26/10/2018 05:45;2,88;4,43;0,0;0,0;54,51;100,0;20700;Weekday;Friday;Light_Load;United Kingdom;1;HEART;network failure
26/10/2018 06:00;2,92;4,36;0,0;0,0;55,65;100,0;21600;Weekday;Friday;Light_Load;France;1;METAL;network failure
26/10/2018 06:15;2,84;4,28;0,0;0,0;55,29;100,0;22500;Weekday;Friday;Light_Load;United Kingdom;3;HEART;incorrect configuration
26/10/2018 06:30;2,81;4,28;0,0;0,0;54,88;100,0;23400;Weekday;Friday;Light_Load;United Kingdom;1;RED;human error
26/10/2018 06:45;2,84;4,36;0,0;0,0;54,58;100,0;24300;Weekday;Friday;Light_Load;United Kingdom;2;VINTAGE;human error
26/10/2018 07:00;2,81;4,21;0,0;0,0;55,52;100,0;25200;Weekday;Friday;Light_Load;France;3;other;network failure
26/10/2018 07:15;2,84;4,72;0,0;0,0;51,56;100,0;26100;Weekday;Friday;Light_Load;United Kingdom;1;other;human error
26/10/2018 07:30;3,28;4,97;0,0;0,0;55,08;100,0;27000;Weekday;Friday;Light_Load;United Kingdom;2;PINK;
26/10/2018 07:45;5,9;6,59;0,0;0,0;66,7;100,0;27900;Weekday;Friday;Light_Load;France;2;other;
26/10/2018 08:00;5,54;6,23;0,0;0,0;66,45;100,0;28800;Weekday;Friday;Light_Load;United Kingdom;1;HEART;
26/10/2018 08:15;25,99;20,59;0,0;0,01;78,38;100,0;29700;Weekday;Friday;Light_Load;United Kingdom;1;BOX;
26/10/2018 08:30;100,69;65,77;0,0;0,05;83,72;100,0;30600;Weekday;Friday;Light_Load;France;2;BABUSHKA;
26/10/2018 08:45;80,68;53,24;0,0;0,04;83,47;100,0;31500;Weekday;Friday;Light_Load;United Kingdom;1;SET;
26/10/2018 09:00;104,65;53,71;0,0;0,05;88,97;100,0;32400;Weekday;Friday;Light_Load;United Kingdom;1;BIRD;
26/10/2018 09:15;121,18;56,12;0,0;0,06;90,74;100,0;33300;Weekday;Friday;Medium_Load;United Kingdom;3;SET;
26/10/2018 09:30;106,06;51,44;0,0;0,05;89,98;100,0;34200;Weekday;Friday;Medium_Load;United Kingdom;2;BABUSHKA;
26/10/2018 09:45;106,52;55,01;0,0;0,05;88,85;100,0;35100;Weekday;Friday;Medium_Load;United Kingdom;3;PINK;
26/10/2018 10:00;122,69;55,48;0,0;0,06;91,12;100,0;36000;Weekday;Friday;Medium_Load;United Kingdom;2;SPACEBOY;
26/10/2018 10:15;93,2;37,91;0,0;0,04;92,63;100,0;36900;Weekday;Friday;Maximum_Load;France;2;CARD;
26/10/2018 10:30;52,45;27,18;0,0;0,02;88,79;100,0;37800;Weekday;Friday;Maximum_Load;United Kingdom;2;BOX;
26/10/2018 10:45;74,27;44,86;0,0;0,03;85,6;100,0;38700;Weekday;Friday;Maximum_Load;United Kingdom;3;BOX;
26/10/2018 11:00;60,26;33,73;0,0;0,03;87,26;100,0;39600;Weekday;Friday;Maximum_Load;United Kingdom;1;RED;
26/10/2018 11:15;72,18;45,07;0,0;0,03;84,82;100,0;40500;Weekday;Friday;Maximum_Load;United Kingdom;3;TRADITIONAL;
26/10/2018 11:30;72,9;43,52;0,0;0,03;85,86;100,0;41400;Weekday;Friday;Maximum_Load;United Kingdom;2;RACK;
26/10/2018 11:45;65,2;34,34;0,0;0,03;88,48;100,0;42300;Weekday;Friday;Maximum_Load;United Kingdom;2;BOXES;
26/10/2018 12:00;60,23;33,52;0,0;0,03;87,38;100,0;43200;Weekday;Friday;Maximum_Load;United Kingdom;1;ALARM;
26/10/2018 12:15;8,39;0,25;15,41;0,0;99,96;47,82;44100;Weekday;Friday;Medium_Load;United Kingdom;3;HEART;
26/10/2018 12:30;4,32;0,0;17,53;0,0;100,0;23,93;45000;Weekday;Friday;Medium_Load;France;3;HEART;
26/10/2018 12:45;4,68;0,0;16,99;0,0;100,0;26,56;45900;Weekday;Friday;Medium_Load;United Kingdom;3;MUG;
26/10/2018 13:00;4,28;0,0;17,28;0,0;100,0;24,04;46800;Weekday;Friday;Medium_Load;France;1;BLUE;
26/10/2018 13:15;33,66;15,37;5,0;0,02;90,97;98,91;47700;Weekday;Friday;Maximum_Load;United Kingdom;2;HOLDER;
26/10/2018 13:30;66,02;40,1;0,0;0,03;85,47;100,0;48600;Weekday;Friday;Maximum_Load;United Kingdom;2;SET;
26/10/2018 13:45;63,76;39,74;0,0;0,03;84,87;100,0;49500;Weekday;Friday;Maximum_Load;United Kingdom;2;HEART;
26/10/2018 14:00;68,11;42,52;0,0;0,03;84,83;100,0;50400;Weekday;Friday;Maximum_Load;United Kingdom;3;BOX;
26/10/2018 14:15;69,91;40,79;0,0;0,03;86,37;100,0;51300;Weekday;Friday;Maximum_Load;France;2;BABUSHKA;
26/10/2018 14:30;55,55;26,96;0,0;0,03;89,96;100,0;52200;Weekday;Friday;Maximum_Load;France;3;SPOTTY;
26/10/2018 14:45;52,34;24,95;0,0;0,02;90,27;100,0;53100;Weekday;Friday;Maximum_Load;France;2;RETROSPOT;
26/10/2018 15:00;58,64;27,32;0,0;0,03;90,65;100,0;54000;Weekday;Friday;Maximum_Load;United Kingdom;1;DESIGN;
26/10/2018 15:15;67,61;41,58;0,0;0,03;85,18;100,0;54900;Weekday;Friday;Maximum_Load;United Kingdom;2;VINTAGE;
26/10/2018 15:30;45,36;17,86;0,0;0,02;93,05;100,0;55800;Weekday;Friday;Maximum_Load;France;3;BOX;
26/10/2018 15:45;49,1;23,65;0,0;0,02;90,09;100,0;56700;Weekday;Friday;Maximum_Load;United Kingdom;1;CARD;
26/10/2018 16:00;58,07;30,38;0,0;0,03;88,61;100,0;57600;Weekday;Friday;Maximum_Load;France;3;ASSORTED;
26/10/2018 16:15;50,44;24,44;0,0;0,02;89,99;100,0;58500;Weekday;Friday;Maximum_Load;United Kingdom;2;MAGIC;
26/10/2018 16:30;48,06;25,99;0,0;0,02;87,96;100,0;59400;Weekday;Friday;Maximum_Load;France;3;METAL;
26/10/2018 16:45;55,62;29,09;0,0;0,03;88,61;100,0;60300;Weekday;Friday;Maximum_Load;United Kingdom;3;SET;
26/10/2018 17:00;47,12;21,96;0,0;0,02;90,64;100,0;61200;Weekday;Friday;Maximum_Load;United Kingdom;3;METAL;
26/10/2018 17:15;54,86;27,29;0,0;0,03;89,53;100,0;62100;Weekday;Friday;Medium_Load;France;2;NATURAL;
26/10/2018 17:30;62,53;36,79;0,0;0,03;86,19;100,0;63000;Weekday;Friday;Medium_Load;France;3;HANGER;
26/10/2018 17:45;31,5;1,58;1,55;0,01;99,87;99,88;63900;Weekday;Friday;Medium_Load;France;1;VINTAGE;
26/10/2018 18:00;31,21;5,58;0,86;0,01;98,44;99,96;64800;Weekday;Friday;Medium_Load;United Kingdom;2;PAPER;
26/10/2018 18:15;39,92;21,64;0,0;0,02;87,91;100,0;65700;Weekday;Friday;Medium_Load;France;1;other;
26/10/2018 18:30;51,77;33,08;0,0;0,02;84,27;100,0;66600;Weekday;Friday;Medium_Load;France;3;LARGE;
26/10/2018 18:45;52,06;27,32;0,0;0,02;88,55;100,0;67500;Weekday;Friday;Medium_Load;France;2;BOX;
26/10/2018 19:00;51,12;24,7;0,0;0,02;90,04;100,0;68400;Weekday;Friday;Medium_Load;France;1;RETROSPOT;
26/10/2018 19:15;63,14;38,48;0,0;0,03;85,39;100,0;69300;Weekday;Friday;Medium_Load;United Kingdom;3;WHITE;
26/10/2018 19:30;65,02;40,79;0,0;0,03;84,71;100,0;70200;Weekday;Friday;Medium_Load;United Kingdom;1;HEART;
26/10/2018 19:45;51,37;27,18;0,0;0,02;88,39;100,0;71100;Weekday;Friday;Medium_Load;France;2;RETROSPOT;
26/10/2018 20:00;58,72;32,29;0,0;0,03;87,63;100,0;72000;Weekday;Friday;Medium_Load;United Kingdom;1;HEART;
26/10/2018 20:15;51,12;26,75;0,0;0,02;88,6;100,0;72900;Weekday;Friday;Medium_Load;France;1;RETROSPOT;
26/10/2018 20:30;49,97;25,42;0,0;0,02;89,13;100,0;73800;Weekday;Friday;Medium_Load;France;3;AND;
26/10/2018 20:45;60,26;31,18;0,0;0,03;88,82;100,0;74700;Weekday;Friday;Medium_Load;United Kingdom;3;ALARM;
26/10/2018 21:00;47,02;24,48;0,18;0,02;88,7;100,0;75600;Weekday;Friday;Medium_Load;United Kingdom;1;RED;
26/10/2018 21:15;5,72;0,0;15,52;0,0;100,0;34,58;76500;Weekday;Friday;Medium_Load;United Kingdom;2;CARD;
26/10/2018 21:30;5,04;0,0;15,66;0,0;100,0;30,64;77400;Weekday;Friday;Medium_Load;France;1;HAND;
26/10/2018 21:45;4,07;0,0;16,34;0,0;100,0;24,17;78300;Weekday;Friday;Medium_Load;France;1;HEART;
26/10/2018 22:00;3,96;0,0;15,7;0,0;100,0;24,46;79200;Weekday;Friday;Medium_Load;United Kingdom;3;other;
26/10/2018 22:15;3,78;6,01;0,11;0,0;53,24;99,96;80100;Weekday;Friday;Medium_Load;France;1;ASSORTED;
26/10/2018 22:30;3,85;6,52;0,0;0,0;50,85;100,0;81000;Weekday;Friday;Medium_Load;United Kingdom;2;LUNCH;
26/10/2018 22:45;3,67;7,27;0,0;0,0;45,06;100,0;81900;Weekday;Friday;Medium_Load;United Kingdom;3;VINTAGE;
26/10/2018 23:00;3,71;7,38;0,0;0,0;44,91;100,0;82800;Weekday;Friday;Medium_Load;France;3;VINTAGE;
26/10/2018 23:15;3,64;6,66;0,0;0,0;47,96;100,0;83700;Weekday;Friday;Light_Load;United Kingdom;2;GLASS;
26/10/2018 23:30;3,56;6,37;0,0;0,0;48,79;100,0;84600;Weekday;Friday;Light_Load;France;1;STAR;
26/10/2018 23:45;3,67;6,77;0,0;0,0;47,66;100,0;85500;Weekday;Friday;Light_Load;United Kingdom;1;HEART;
26/10/2018 00:00;3,6;7,16;0,0;0,0;44,92;100,0;0;Weekday;Friday;Light_Load;France;3;HOLDER;
27/10/2018 00:15;3,64;7,13;0,0;0,0;45,47;100,0;900;Weekend;Saturday;Light_Load;France;2;RED;
27/10/2018 00:30;3,64;6,44;0,0;0,0;49,21;100,0;1800;Weekend;Saturday;Light_Load;France;1;SMALL;
27/10/2018 00:45;3,67;6,8;0,0;0,0;47,49;100,0;2700;Weekend;Saturday;Light_Load;United Kingdom;2;DOLL;
27/10/2018 01:00;3,67;6,88;0,0;0,0;47,07;100,0;3600;Weekend;Saturday;Light_Load;France;2;JUMBO;
27/10/2018 01:15;3,74;7,42;0,0;0,0;45,01;100,0;4500;Weekend;Saturday;Light_Load;France;3;WHITE;
27/10/2018 01:30;3,64;7,16;0,0;0,0;45,32;100,0;5400;Weekend;Saturday;Light_Load;France;1;RETROSPOT;
27/10/2018 01:45;3,64;6,37;0,0;0,0;49,61;100,0;6300;Weekend;Saturday;Light_Load;United Kingdom;2;HOT;
27/10/2018 02:00;4,5;7,99;0,0;0,0;49,07;100,0;7200;Weekend;Saturday;Light_Load;United Kingdom;1;VINTAGE;
27/10/2018 02:15;3,6;7,2;0,0;0,0;44,72;100,0;8100;Weekend;Saturday;Light_Load;United Kingdom;1;SET;
27/10/2018 02:30;3,17;6,05;0,0;0,0;46,41;100,0;9000;Weekend;Saturday;Light_Load;United Kingdom;2;LIGHT;
27/10/2018 02:45;3,13;6,16;0,0;0,0;45,3;100,0;9900;Weekend;Saturday;Light_Load;United Kingdom;3;LANTERN;
27/10/2018 03:00;3,17;6,37;0,0;0,0;44,55;100,0;10800;Weekend;Saturday;Light_Load;United Kingdom;1;TIN;
27/10/2018 03:15;3,13;6,12;0,0;0,0;45,53;100,0;11700;Weekend;Saturday;Light_Load;United Kingdom;3;PINK;
27/10/2018 03:30;3,13;6,19;0,0;0,0;45,12;100,0;12600;Weekend;Saturday;Light_Load;France;3;ALARM;
27/10/2018 03:45;3,13;6,12;0,0;0,0;45,53;100,0;13500;Weekend;Saturday;Light_Load;France;1;RED;
27/10/2018 04:00;3,17;6,05;0,0;0,0;46,41;100,0;14400;Weekend;Saturday;Light_Load;United Kingdom;1;HEART;
27/10/2018 04:15;3,17;6,16;0,0;0,0;45,76;100,0;15300;Weekend;Saturday;Light_Load;France;3;50'S;
27/10/2018 04:30;3,13;6,12;0,0;0,0;45,53;100,0;16200;Weekend;Saturday;Light_Load;France;2;RED;
27/10/2018 04:45;3,1;5,94;0,0;0,0;46,27;100,0;17100;Weekend;Saturday;Light_Load;United Kingdom;2;METAL;
27/10/2018 05:00;3,42;6,37;0,0;0,0;47,3;100,0;18000;Weekend;Saturday;Light_Load;France;3;UNION;
27/10/2018 05:15;3,64;6,01;0,0;0,0;51,8;100,0;18900;Weekend;Saturday;Light_Load;France;1;CLOCK;
27/10/2018 05:30;3,1;5,9;0,0;0,0;46,51;100,0;19800;Weekend;Saturday;Light_Load;United Kingdom;3;GLASS;
27/10/2018 05:45;3,1;5,9;0,0;0,0;46,51;100,0;20700;Weekend;Saturday;Light_Load;United Kingdom;3;MUG;
27/10/2018 06:00;3,06;5,87;0,0;0,0;46,23;100,0;21600;Weekend;Saturday;Light_Load;United Kingdom;1;BLUE;
27/10/2018 06:15;3,1;6,05;0,0;0,0;45,6;100,0;22500;Weekend;Saturday;Light_Load;United Kingdom;1;HEART;
27/10/2018 06:30;3,67;7,31;0,0;0,0;44,87;100,0;23400;Weekend;Saturday;Light_Load;United Kingdom;3;TIN;
27/10/2018 06:45;3,49;7,2;0,0;0,0;43,62;100,0;24300;Weekend;Saturday;Light_Load;France;1;FELTCRAFT;
27/10/2018 07:00;3,1;6,41;0,0;0,0;43,54;100,0;25200;Weekend;Saturday;Light_Load;France;3;STORAGE;
27/10/2018 07:15;3,13;6,23;0,0;0,0;44,89;100,0;26100;Weekend;Saturday;Light_Load;France;1;HEART;
27/10/2018 07:30;3,24;6,34;0,0;0,0;45,51;100,0;27000;Weekend;Saturday;Light_Load;United Kingdom;2;HOLDER;
27/10/2018 07:45;3,2;6,01;0,0;0,0;47,0;100,0;27900;Weekend;Saturday;Light_Load;France;3;SET;
27/10/2018 08:00;3,38;6,12;0,0;0,0;48,35;100,0;28800;Weekend;Saturday;Light_Load;France;2;BOX;
27/10/2018 08:15;30,74;31,28;0,0;0,01;70,09;100,0;29700;Weekend;Saturday;Light_Load;United Kingdom;3;MUG;
27/10/2018 08:30;46,55;43,31;0,0;0,02;73,21;100,0;30600;Weekend;Saturday;Light_Load;United Kingdom;1;BLUE;
27/10/2018 08:45;47,02;36,5;0,0;0,02;78,99;100,0;31500;Weekend;Saturday;Light_Load;United Kingdom;1;HEART;
27/10/2018 09:00;45,72;18,94;0,0;0,02;92,39;100,0;32400;Weekend;Saturday;Light_Load;United Kingdom;1;SET;
27/10/2018 09:15;46,15;21,24;0,0;0,02;90,84;100,0;33300;Weekend;Saturday;Medium_Load;France;3;HANGING;
27/10/2018 09:30;44,71;19,8;0,0;0,02;91,44;100,0;34200;Weekend;Saturday;Medium_Load;France;3;PINK;
27/10/2018 09:45;45,25;20,56;0,0;0,02;91,04;100,0;35100;Weekend;Saturday;Medium_Load;France;1;SET;
27/10/2018 10:00;46,08;19,73;0,0;0,02;91,93;100,0;36000;Weekend;Saturday;Medium_Load;France;3;ZINC;
27/10/2018 10:15;42,34;15,55;0,0;0,02;93,87;100,0;36900;Weekend;Saturday;Maximum_Load;United Kingdom;3;WOOD;
27/10/2018 10:30;48,6;22,28;0,0;0,02;90,9;100,0;37800;Weekend;Saturday;Maximum_Load;United Kingdom;3;HANGING;
27/10/2018 10:45;37,48;13,07;0,0;0,02;94,42;100,0;38700;Weekend;Saturday;Maximum_Load;France;2;SET;
27/10/2018 11:00;40,36;15,66;0,0;0,02;93,23;100,0;39600;Weekend;Saturday;Maximum_Load;France;3;HANGING;
27/10/2018 11:15;46,58;19,69;0,0;0,02;92,11;100,0;40500;Weekend;Saturday;Maximum_Load;France;1;RIBBON;
27/10/2018 11:30;45,58;20,99;0,0;0,02;90,83;100,0;41400;Weekend;Saturday;Maximum_Load;United Kingdom;3;BLUE;
27/10/2018 11:45;47,3;23,04;0,0;0,02;89,9;100,0;42300;Weekend;Saturday;Maximum_Load;United Kingdom;1;CARD;
27/10/2018 12:00;23,0;7,02;4,03;0,01;95,64;98,5;43200;Weekend;Saturday;Maximum_Load;United Kingdom;2;PINK;
27/10/2018 12:15;3,82;0,0;10,04;0,0;100,0;35,56;44100;Weekend;Saturday;Medium_Load;France;2;T-LIGHT;
27/10/2018 12:30;4,46;0,0;12,85;0,0;100,0;32,79;45000;Weekend;Saturday;Medium_Load;United Kingdom;1;SET;
27/10/2018 12:45;5,54;0,0;16,31;0,0;100,0;32,16;45900;Weekend;Saturday;Medium_Load;France;1;IVORY;
27/10/2018 13:00;4,97;0,0;16,49;0,0;100,0;28,86;46800;Weekend;Saturday;Medium_Load;United Kingdom;1;CHRISTMAS;
27/10/2018 13:15;29,66;12,17;7,67;0,01;92,51;96,82;47700;Weekend;Saturday;Maximum_Load;United Kingdom;3;HANGING;
27/10/2018 13:30;37,76;11,7;0,0;0,02;95,52;100,0;48600;Weekend;Saturday;Maximum_Load;United Kingdom;2;BAG;
27/10/2018 13:45;36,9;10,91;0,0;0,02;95,9;100,0;49500;Weekend;Saturday;Maximum_Load;France;3;WATER;
27/10/2018 14:00;48,85;24,77;0,0;0,02;89,19;100,0;50400;Weekend;Saturday;Maximum_Load;United Kingdom;2;UNION;
27/10/2018 14:15;39,92;13,36;0,0;0,02;94,83;100,0;51300;Weekend;Saturday;Maximum_Load;United Kingdom;2;RED;
27/10/2018 14:30;47,09;24,23;0,0;0,02;88,92;100,0;52200;Weekend;Saturday;Maximum_Load;France;3;HOLDER;
27/10/2018 14:45;34,42;9,9;0,0;0,02;96,1;100,0;53100;Weekend;Saturday;Maximum_Load;United Kingdom;3;AND;
27/10/2018 15:00;43,63;17,28;0,0;0,02;92,97;100,0;54000;Weekend;Saturday;Maximum_Load;France;1;RED;
27/10/2018 15:15;50,18;25,34;0,0;0,02;89,26;100,0;54900;Weekend;Saturday;Maximum_Load;France;1;RED;
27/10/2018 15:30;40,54;12,35;0,0;0,02;95,66;100,0;55800;Weekend;Saturday;Maximum_Load;France;3;HOLDER;
27/10/2018 15:45;53,89;25,42;0,0;0,02;90,44;100,0;56700;Weekend;Saturday;Maximum_Load;France;1;SET;
27/10/2018 16:00;53,5;24,62;0,0;0,02;90,84;100,0;57600;Weekend;Saturday;Maximum_Load;France;1;GREEN;
27/10/2018 16:15;49,39;20,7;0,0;0,02;92,23;100,0;58500;Weekend;Saturday;Maximum_Load;United Kingdom;2;HEART;
27/10/2018 16:30;41,87;15,16;0,0;0,02;94,03;100,0;59400;Weekend;Saturday;Maximum_Load;France;1;other;
27/10/2018 16:45;48,31;21,71;0,07;0,02;91,21;100,0;60300;Weekend;Saturday;Maximum_Load;France;1;BOX;
27/10/2018 17:00;9,07;0,29;14,0;0,0;99,95;54,37;61200;Weekend;Saturday;Maximum_Load;France;3;HEART;
27/10/2018 17:15;5,04;0,0;17,86;0,0;100,0;27,16;62100;Weekend;Saturday;Medium_Load;France;3;ALARM;
27/10/2018 17:30;3,64;0,0;17,86;0,0;100,0;19,97;63000;Weekend;Saturday;Medium_Load;United Kingdom;2;RETROSPOT;
27/10/2018 17:45;3,53;0,0;17,86;0,0;100,0;19,39;63900;Weekend;Saturday;Medium_Load;United Kingdom;2;METAL;
27/10/2018 18:00;3,6;0,0;11,92;0,0;100,0;28,91;64800;Weekend;Saturday;Medium_Load;France;2;BOX;
27/10/2018 18:15;3,53;0,0;6,84;0,0;100,0;45,86;65700;Weekend;Saturday;Medium_Load;United Kingdom;3;CREAM;
27/10/2018 18:30;3,53;0,0;10,26;0,0;100,0;32,53;66600;Weekend;Saturday;Medium_Load;United Kingdom;1;ROSE;
27/10/2018 18:45;3,67;0,0;17,64;0,0;100,0;20,37;67500;Weekend;Saturday;Medium_Load;France;2;AND;
27/10/2018 19:00;3,64;0,0;17,57;0,0;100,0;20,29;68400;Weekend;Saturday;Medium_Load;United Kingdom;3;TEA;
27/10/2018 19:15;3,71;0,0;17,53;0,0;100,0;20,71;69300;Weekend;Saturday;Medium_Load;France;3;PAPER;
27/10/2018 19:30;3,64;0,0;17,5;0,0;100,0;20,36;70200;Weekend;Saturday;Medium_Load;United Kingdom;1;RED;
27/10/2018 19:45;3,6;0,0;17,5;0,0;100,0;20,15;71100;Weekend;Saturday;Medium_Load;United Kingdom;3;HEART;
27/10/2018 20:00;3,6;0,0;17,5;0,0;100,0;20,15;72000;Weekend;Saturday;Medium_Load;United Kingdom;2;VINTAGE;
27/10/2018 20:15;3,67;0,0;17,57;0,0;100,0;20,45;72900;Weekend;Saturday;Medium_Load;United Kingdom;1;METAL;
27/10/2018 20:30;3,67;0,0;17,6;0,0;100,0;20,41;73800;Weekend;Saturday;Medium_Load;United Kingdom;1;WHITE;
27/10/2018 20:45;3,64;0,0;17,6;0,0;100,0;20,25;74700;Weekend;Saturday;Medium_Load;France;2;UNION;
27/10/2018 21:00;4,14;0,0;17,68;0,0;100,0;22,8;75600;Weekend;Saturday;Medium_Load;United Kingdom;3;HOT;
27/10/2018 21:15;4,61;0,0;17,68;0,0;100,0;25,23;76500;Weekend;Saturday;Medium_Load;United Kingdom;3;HEART;
27/10/2018 21:30;3,67;0,0;17,6;0,0;100,0;20,41;77400;Weekend;Saturday;Medium_Load;United Kingdom;1;BAG;
27/10/2018 21:45;3,64;0,0;17,64;0,0;100,0;20,21;78300;Weekend;Saturday;Medium_Load;United Kingdom;2;SET;
27/10/2018 22:00;3,67;0,0;17,14;0,0;100,0;20,94;79200;Weekend;Saturday;Medium_Load;United Kingdom;2;WATER;
27/10/2018 22:15;3,38;6,23;0,18;0,0;47,69;99,86;80100;Weekend;Saturday;Medium_Load;France;3;AND;
27/10/2018 22:30;3,35;6,37;0,0;0,0;46,55;100,0;81000;Weekend;Saturday;Medium_Load;United Kingdom;1;COLOUR;
27/10/2018 22:45;3,42;6,98;0,0;0,0;44,0;100,0;81900;Weekend;Saturday;Medium_Load;United Kingdom;1;HOT;
27/10/2018 23:00;3,35;6,8;0,0;0,0;44,19;100,0;82800;Weekend;Saturday;Medium_Load;United Kingdom;2;HOT;
27/10/2018 23:15;3,38;6,08;0,0;0,0;48,59;100,0;83700;Weekend;Saturday;Light_Load;France;2;HANGING;
27/10/2018 23:30;2,84;4,68;0,0;0,0;51,88;100,0;84600;Weekend;Saturday;Light_Load;France;1;PINK;network failure
27/10/2018 23:45;2,7;4,43;0,0;0,0;52,04;100,0;85500;Weekend;Saturday;Light_Load;United Kingdom;3;HOME;human error
27/10/2018 00:00;2,74;4,72;0,0;0,0;50,2;100,0;0;Weekend;Saturday;Light_Load;United Kingdom;2;AND;incorrect data
28/10/2018 00:15;2,74;4,64;0,0;0,0;50,85;100,0;900;Weekend;Sunday;Light_Load;France;3;HEART;insufficient capacity
28/10/2018 00:30;2,95;5,15;0,0;0,0;49,7;100,0;1800;Weekend;Sunday;Light_Load;United Kingdom;1;HOME;incorrect configuration
28/10/2018 00:45;3,38;6,48;0,0;0,0;46,25;100,0;2700;Weekend;Sunday;Light_Load;United Kingdom;1;SET;
28/10/2018 01:00;2,99;5,58;0,0;0,0;47,23;100,0;3600;Weekend;Sunday;Light_Load;France;1;RED;incorrect configuration
28/10/2018 01:15;2,84;5,18;0,0;0,0;48,07;100,0;4500;Weekend;Sunday;Light_Load;United Kingdom;1;POLKADOT;network failure
28/10/2018 01:30;2,81;5,18;0,0;0,0;47,68;100,0;5400;Weekend;Sunday;Light_Load;United Kingdom;2;T-LIGHT;incorrect data
28/10/2018 01:45;2,81;5,08;0,0;0,0;48,4;100,0;6300;Weekend;Sunday;Light_Load;France;1;BOX;incorrect data
28/10/2018 02:00;2,84;5,18;0,0;0,0;48,07;100,0;7200;Weekend;Sunday;Light_Load;France;2;RED;incorrect data
28/10/2018 02:15;2,81;5,36;0,0;0,0;46,43;100,0;8100;Weekend;Sunday;Light_Load;France;3;STAR;incorrect data
28/10/2018 02:30;2,84;5,29;0,0;0,0;47,3;100,0;9000;Weekend;Sunday;Light_Load;United Kingdom;3;RED;network failure
28/10/2018 02:45;2,77;5,11;0,0;0,0;47,66;100,0;9900;Weekend;Sunday;Light_Load;United Kingdom;1;GLASS;network failure
28/10/2018 03:00;2,95;5,4;0,0;0,0;47,94;100,0;10800;Weekend;Sunday;Light_Load;France;1;T-LIGHT;incorrect configuration
28/10/2018 03:15;3,46;6,12;0,0;0,0;49,22;100,0;11700;Weekend;Sunday;Light_Load;France;3;RED;
28/10/2018 03:30;2,88;5,36;0,0;0,0;47,33;100,0;12600;Weekend;Sunday;Light_Load;France;3;SET;incorrect data
28/10/2018 03:45;2,84;5,26;0,0;0,0;47,51;100,0;13500;Weekend;Sunday;Light_Load;France;2;DESIGN;human error
28/10/2018 04:00;2,81;5,18;0,0;0,0;47,68;100,0;14400;Weekend;Sunday;Light_Load;United Kingdom;1;BAG;incorrect data
28/10/2018 04:15;2,81;5,08;0,0;0,0;48,4;100,0;15300;Weekend;Sunday;Light_Load;United Kingdom;3;RED;incorrect data
28/10/2018 04:30;2,84;5,22;0,0;0,0;47,79;100,0;16200;Weekend;Sunday;Light_Load;France;1;DOORMAT;human error
28/10/2018 04:45;2,81;5,29;0,0;0,0;46,91;100,0;17100;Weekend;Sunday;Light_Load;United Kingdom;3;WHITE;incorrect data
28/10/2018 05:00;3,28;6,44;0,0;0,0;45,38;100,0;18000;Weekend;Sunday;Light_Load;France;3;TEA;
28/10/2018 05:15;3,28;6,34;0,0;0,0;45,95;100,0;18900;Weekend;Sunday;Light_Load;France;3;BIRD;
28/10/2018 05:30;2,84;5,08;0,0;0,0;48,8;100,0;19800;Weekend;Sunday;Light_Load;United Kingdom;2;SET;network failure
28/10/2018 05:45;2,74;4,9;0,0;0,0;48,81;100,0;20700;Weekend;Sunday;Light_Load;United Kingdom;3;AND;incorrect data
28/10/2018 06:00;2,84;5,04;0,0;0,0;49,09;100,0;21600;Weekend;Sunday;Light_Load;United Kingdom;3;HANGING;human error
28/10/2018 06:15;3,35;6,91;0,0;0,0;43,62;100,0;22500;Weekend;Sunday;Light_Load;France;1;METAL;
28/10/2018 06:30;2,92;5,62;0,0;0,0;46,11;100,0;23400;Weekend;Sunday;Light_Load;France;3;ASSORTED;incorrect data
28/10/2018 06:45;2,74;5,26;0,0;0,0;46,2;100,0;24300;Weekend;Sunday;Light_Load;France;3;BAG;incorrect configuration
28/10/2018 07:00;2,74;5,04;0,0;0,0;47,76;100,0;25200;Weekend;Sunday;Light_Load;France;2;HOME;machine failure
28/10/2018 07:15;2,81;5,15;0,0;0,0;47,9;100,0;26100;Weekend;Sunday;Light_Load;United Kingdom;2;SET;human error
28/10/2018 07:30;2,7;5,04;0,0;0,0;47,22;100,0;27000;Weekend;Sunday;Light_Load;United Kingdom;3;SET;human error
28/10/2018 07:45;2,77;5,4;0,0;0,0;45,64;100,0;27900;Weekend;Sunday;Light_Load;United Kingdom;1;AND;network failure
28/10/2018 08:00;2,74;5,33;0,0;0,0;45,72;100,0;28800;Weekend;Sunday;Light_Load;United Kingdom;3;HOME;incorrect configuration
28/10/2018 08:15;2,77;5,4;0,0;0,0;45,64;100,0;29700;Weekend;Sunday;Light_Load;United Kingdom;3;HEART;incorrect data
28/10/2018 08:30;2,81;5,58;0,0;0,0;44,98;100,0;30600;Weekend;Sunday;Light_Load;United Kingdom;2;HEART;network failure
