CustomerID;recency;frequency;monetary;cluster
16045.0;140;83;1260,67;0
16048.0;106;9;170,48;0
16049.0;61;312;1083,81;0
16050.0;194;10;121,22;2
16052.0;75;34;329,86;0
16053.0;53;84;1244,56;0
16054.0;166;70;751,02;0
16055.0;241;8;109,8;2
16056.0;66;68;613,75;0
16057.0;25;134;2171,3;1
16059.0;86;180;1436,32;1
16061.0;290;1;0,0;2
16062.0;30;64;787,4;0
16063.0;281;23;335,32;2
16065.0;386;74;351,14;2
16066.0;37;102;1171,92;0
16070.0;43;33;560,25;0
16071.0;65;21;323,14;0
16072.0;309;23;380,75;2
16073.0;312;2;28,91;2
16076.0;24;131;1959,63;1
16078.0;304;1;28,91;2
16079.0;37;21;421,12;0
16080.0;102;11;192,03;0
16081.0;77;227;2570,79;1
16083.0;121;31;670,83;0
16084.0;320;38;412,39;2
16085.0;44;167;944,83;0
16086.0;80;40;868,4;0
16091.0;175;18;315,06;2
16092.0;119;53;798,08;0
16093.0;127;1;17,0;0
16094.0;32;67;995,58;0
16096.0;285;12;182,59;2
16097.0;261;10;164,96;2
16098.0;108;67;1200,7;0
16099.0;71;39;691,65;0
16101.0;30;83;1283,62;0
16102.0;63;57;1230,39;0
16103.0;28;48;970,08;0
16104.0;82;29;273,67;0
16105.0;269;13;218,27;2
16106.0;86;6;108,38;0
16107.0;38;31;801,62;0
16108.0;105;49;828,25;0
16109.0;239;18;283,53;2
16110.0;66;354;1319,14;0
16112.0;164;16;128,54;0
16113.0;204;30;133,22;2
16114.0;191;8;135,75;2
16115.0;30;284;1644,45;1
16116.0;226;35;565,02;2
16117.0;210;30;227,11;2
16119.0;29;16;352,54;0
16120.0;80;32;637,02;0
16121.0;78;212;859,11;0
16122.0;94;38;460,85;0
16123.0;72;16;288,21;0
16124.0;337;16;177,0;2
16125.0;388;13;265,26;2
16126.0;50;117;2578,64;1
16127.0;60;40;638,36;0
16128.0;38;89;1680,78;1
16131.0;72;78;1763,8;1
16133.0;24;365;2578,64;1
16134.0;42;38;606,18;0
16135.0;283;21;366,46;2
16136.0;80;37;634,94;0
16138.0;389;1;0,0;2
16139.0;39;31;600,44;0
16140.0;73;37;551,14;0
16141.0;109;30;576,34;0
16142.0;270;37;502,38;2
16143.0;24;118;2030,66;1
16144.0;267;1;28,91;2
16145.0;29;237;2578,64;1
16146.0;178;29;560,19;2
16147.0;154;22;343,51;0
16148.0;317;1;25,44;2
16149.0;25;18;265,88;0
16150.0;59;136;2003,69;1
16152.0;289;29;753,39;2
16153.0;70;89;1613,92;1
16156.0;29;139;2518,39;1
16157.0;36;19;424,82;0
16159.0;302;14;317,06;2
16160.0;85;22;385,82;0
16161.0;22;502;2578,64;1
16162.0;273;2;27,8;2
16163.0;246;7;136,83;2
16164.0;38;35;640,3;0
16168.0;31;99;2109,53;1
16169.0;29;85;1534,01;1
16170.0;71;127;1727,47;1
16171.0;80;3;73,2;0
16172.0;116;69;1050,35;0
16173.0;36;87;1346,46;1
16174.0;147;23;434,61;0
16175.0;115;58;972,26;0
16177.0;71;15;297,88;0
16178.0;159;8;173,83;0
16179.0;81;11;188,64;0
16180.0;121;176;2578,64;1
16181.0;94;11;190,16;0
16182.0;93;28;761,58;0
16183.0;88;15;278,45;0
16184.0;85;46;997,22;0
16185.0;37;31;520,96;0
16186.0;43;219;2578,64;1
16187.0;52;297;2578,64;1
16188.0;65;67;947,61;0
16189.0;36;11;170,39;0
16190.0;61;6;127,47;0
16191.0;23;151;2578,64;1
16193.0;257;19;303,49;2
16198.0;96;15;347,95;0
16200.0;25;179;1048,92;0
16201.0;24;115;1800,72;1
16202.0;381;18;308,3;2
16203.0;79;36;592,9;0
16204.0;44;57;404,62;0
16205.0;51;98;635,33;0
16206.0;75;63;489,76;0
16207.0;46;19;315,02;0
16208.0;65;66;619,42;0
16209.0;109;46;814,19;0
16210.0;22;123;2578,64;1
16211.0;102;24;378,45;0
16212.0;40;43;671,34;0
16213.0;99;6;111,41;0
16214.0;191;44;822,53;2
16215.0;101;14;234,6;0
16216.0;288;37;647,94;2
16217.0;256;19;267,76;2
16218.0;50;90;1839,2;1
16221.0;57;97;796,55;0
16222.0;339;137;813,07;2
16224.0;78;96;1244,15;0
16225.0;65;134;1047,14;0
16226.0;224;8;173,0;2
16227.0;240;7;121,84;2
16229.0;108;47;827,55;0
16230.0;210;35;524,85;2
16232.0;53;38;757,53;0
16233.0;92;25;427,63;0
16235.0;61;48;800,19;0
16236.0;99;20;404,52;0
16239.0;77;21;359,55;0
16240.0;29;142;2371,13;1
16241.0;30;662;2572,0;1
16242.0;29;295;2578,64;1
16243.0;54;51;314,85;0
16244.0;232;91;1517,88;2
16245.0;44;93;1323,28;0
16247.0;191;16;96,21;2
16248.0;82;7;152,94;0
16249.0;73;69;1311,67;0
16250.0;282;24;389,44;2
16252.0;387;21;0,0;2
16253.0;52;124;2496,77;1
16255.0;37;274;2429,3;1
16256.0;278;14;272,62;2
16257.0;197;2;15,9;2
16258.0;66;135;2578,64;1
16260.0;71;18;435,94;0
16261.0;38;124;718,73;0
16262.0;381;3;0,0;2
16265.0;30;260;2578,64;1
16266.0;94;61;785,24;0
16268.0;92;45;585,48;0
16270.0;374;54;898,82;2
16271.0;23;134;1313,55;0
16272.0;137;25;411,7;0
16274.0;394;67;297,05;2
16275.0;217;33;511,75;2
16276.0;197;6;159,55;2
16278.0;44;25;346,18;0
16279.0;42;109;1442,75;1
16281.0;93;17;472,12;0
16282.0;360;11;152,42;2
16283.0;26;168;1501,32;1
16284.0;52;109;797,12;0
16287.0;190;8;129,78;2
16292.0;138;19;296,07;0
16293.0;29;120;2038,4;1
16295.0;30;79;1244,28;0
16297.0;233;23;298,28;2
16298.0;43;27;474,82;0
16302.0;128;12;211,13;0
16303.0;46;167;2578,64;1
16305.0;159;22;361,22;0
16306.0;234;44;578,54;2
16308.0;58;4;30,72;0
16309.0;112;44;612,5;0
16311.0;38;37;595,93;0
16313.0;24;16;260,09;0
16315.0;351;14;211,17;2
16316.0;85;156;2228,57;1
16317.0;140;69;1193,73;0
16318.0;56;19;309,66;0
16319.0;238;3;86,73;2
16320.0;193;56;988,88;2
16321.0;93;16;287,91;0
16322.0;22;37;322,75;0
16323.0;217;1;28,91;2
16324.0;149;118;421,78;0
16325.0;65;20;418,14;0
16326.0;26;320;2578,64;1
16327.0;35;319;2578,64;1
16330.0;38;41;167,61;0
16332.0;49;154;1512,44;1
16333.0;28;45;988,55;0
16337.0;57;10;149,05;0
16338.0;178;11;171,12;2
16339.0;305;20;109,95;2
16340.0;128;153;517,87;0
16341.0;45;84;1397,76;1
16342.0;96;15;257,32;0
16343.0;37;47;358,48;0
16344.0;179;2;57,82;2
16345.0;65;38;485,36;0
16347.0;32;92;773,07;0
16348.0;53;235;1313,49;0
16349.0;311;9;36,5;2
16350.0;42;60;1050,57;0
16351.0;353;8;153,9;2
16352.0;38;28;489,78;0
16353.0;24;94;2167,67;1
16354.0;84;39;385,92;0
16356.0;218;32;211,77;2
16357.0;54;34;608,72;0
16358.0;22;110;1793,61;1
16359.0;28;70;838,79;0
16360.0;25;671;2578,64;1
16361.0;30;106;849,52;0
16362.0;53;90;693,33;0
16363.0;74;5;97,78;0
16364.0;32;53;656,08;0
16365.0;38;51;548,87;0
16366.0;39;18;301,31;0
16367.0;58;130;788,21;0
16368.0;23;76;435,19;0
16369.0;39;118;1426,2;1
16370.0;103;228;1217,2;0
16372.0;54;97;355,23;0
16374.0;87;111;459,91;0
16376.0;29;128;858,46;0
16377.0;288;5;64,08;2
16378.0;268;23;338,76;2
16379.0;25;109;1975,27;1
16380.0;82;32;410,92;0
16383.0;95;102;630,01;0
16384.0;110;33;548,81;0
16385.0;81;59;517,16;0
16386.0;49;88;311,81;0
16387.0;343;4;82,71;2
16389.0;74;35;748,91;0
16392.0;290;45;219,07;2
16393.0;23;358;2578,64;1
16394.0;71;100;1008,79;0
16395.0;81;210;1387,93;1
16398.0;165;86;1383,09;0
16399.0;40;73;382,53;0
16400.0;115;29;288,07;0
16401.0;22;198;2578,64;1
16402.0;285;60;267,51;2
16403.0;323;15;177,5;2
16404.0;91;23;404,07;0
16405.0;323;5;48,96;2
16406.0;39;63;163,91;0
16407.0;33;172;1965,62;1
16409.0;57;232;1930,62;1
16411.0;40;45;214,65;0
16412.0;74;35;151,83;0
16413.0;77;31;250,91;0
16414.0;42;7;116,16;0
16415.0;65;54;204,43;0
16416.0;47;73;855,15;0
16418.0;65;102;614,33;0
16419.0;133;52;753,2;0
16422.0;38;399;2578,64;1
16423.0;45;18;311,41;0
16424.0;212;6;110,02;2
16425.0;323;21;296,35;2
16426.0;23;372;1786,53;1
16427.0;284;9;198,6;2
16428.0;102;1;0,0;0
16429.0;127;2;33,86;0
16430.0;78;6;158,08;0
16431.0;234;83;615,43;2
16432.0;85;8;158,39;0
16433.0;49;17;149,57;0
16434.0;50;109;1418,5;1
16438.0;26;132;788,35;0
16440.0;28;282;2578,64;1
16441.0;88;24;371,87;0
16442.0;22;174;594,93;0
16444.0;67;86;609,25;0
16445.0;54;63;223,96;0
16446.0;21;4;31,81;0
16447.0;156;36;205,79;0
16448.0;219;20;172,8;2
16449.0;211;43;685,03;2
16450.0;170;11;240,46;2
16451.0;108;14;246,08;0
16454.0;65;3;6,9;0
16455.0;84;99;1814,21;1
16456.0;120;111;1491,19;1
16457.0;239;9;170,37;2
16458.0;23;202;2578,64;1
16460.0;49;135;790,95;0
16461.0;198;33;132,32;2
16462.0;85;4;86,73;0
16463.0;42;85;1341,61;1
16464.0;40;236;1225,55;0
16466.0;54;148;1435,39;1
16468.0;95;2;36,86;0
16469.0;44;182;635,68;0
16470.0;72;171;743,6;0
16471.0;295;13;223,95;2
16473.0;185;19;300,94;2
16474.0;28;368;1776,55;1
16475.0;109;28;441,25;0
16477.0;84;146;2449,13;1
16478.0;46;17;302,87;0
16479.0;31;35;295,18;0
16480.0;96;53;609,37;0
16482.0;36;18;193,98;0
16483.0;213;19;119,55;2
16484.0;194;26;392,7;2
16485.0;98;42;336,16;0
16488.0;54;31;383,22;0
16491.0;67;39;666,0;0
16493.0;93;62;1078,49;0
16494.0;317;50;728,6;2
16495.0;24;97;613,68;0
16496.0;29;97;1491,94;1
16497.0;70;136;2529,92;1
16498.0;182;16;100,18;2
16499.0;381;22;329,27;2
16500.0;25;11;223,25;0
16503.0;127;86;1381,75;0
16504.0;46;86;474,92;0
16505.0;52;4;98,75;0
16506.0;40;3;77,62;0
16509.0;317;13;280,04;2
16510.0;393;13;231,42;2
16511.0;42;169;889,76;0
16513.0;25;35;665,64;0
16515.0;73;113;1317,75;0
16516.0;51;6;101,7;0
16517.0;298;17;162,7;2
16518.0;82;42;451,84;0
16519.0;46;13;166,89;0
16520.0;207;157;1013,55;2
16523.0;22;298;2578,64;1
16525.0;23;200;2578,64;1
16526.0;192;15;225,28;2
16527.0;102;14;221,27;0
16528.0;24;17;224,13;0
16529.0;211;30;438,73;2
16531.0;43;77;1177,04;0
16532.0;38;4;102,33;0
16533.0;40;181;1019,21;0
16535.0;26;31;485,26;0
16536.0;128;56;501,45;0
16539.0;23;45;930,75;0
16542.0;74;5;95,43;0
16545.0;185;3;83,02;2
16546.0;311;31;546,77;2
16549.0;31;981;2578,64;1
16550.0;129;261;2184,27;1
16551.0;116;32;572,52;0
16552.0;263;17;279,72;2
16553.0;184;86;1902,58;1
16554.0;24;74;808,72;0
16555.0;56;17;285,29;0
16556.0;87;207;2578,64;1
16557.0;45;11;207,69;0
16558.0;21;474;2578,64;1
16560.0;42;58;771,28;0
16561.0;26;31;510,02;0
16563.0;74;19;407,39;0
16565.0;385;3;64,61;2
16566.0;36;19;337,87;0
16567.0;215;35;622,42;2
16569.0;24;5;88,06;0
16570.0;29;133;2578,64;1
16571.0;24;106;1344,1;1
16572.0;148;58;956,45;0
16573.0;94;46;631,57;0
16574.0;92;28;438,24;0
16579.0;386;1;0,0;2
16581.0;176;11;105,0;2
16582.0;134;6;107,08;0
16583.0;394;14;233,45;2
16584.0;101;31;593,12;0
16586.0;269;8;193,3;2
16587.0;253;13;191,45;2
16589.0;92;33;459,24;0
16591.0;89;10;135,42;0
16592.0;25;222;2578,64;1
16593.0;71;27;268,54;0
16594.0;96;53;171,14;0
16595.0;82;85;357,88;0
16596.0;36;12;227,97;0
16597.0;25;7;67,76;0
16598.0;298;11;145,05;2
16600.0;25;62;759,01;0
16601.0;61;31;225,13;0
16602.0;52;32;462,07;0
16603.0;95;34;480,16;0
16607.0;38;174;2481,48;1
16609.0;36;280;2578,64;1
16610.0;240;6;75,66;2
16611.0;207;11;129,49;2
16612.0;53;66;1152,6;0
16613.0;91;30;595,14;0
16614.0;203;26;455,11;2
16616.0;36;33;424,89;0
16617.0;256;5;91,77;2
16618.0;52;97;1899,27;1
16619.0;274;16;226,21;2
16620.0;24;9;173,87;0
16621.0;72;29;513,41;0
16623.0;266;5;92,96;2
16624.0;101;48;590,91;0
16625.0;295;23;332,48;2
16626.0;21;184;2578,64;1
16627.0;100;20;297,85;0
16628.0;50;119;1970,78;1
16629.0;94;64;388,72;0
16633.0;38;153;2578,64;1
16634.0;243;9;179,02;2
16637.0;53;72;1000,0;0
16638.0;43;95;1358,0;1
16639.0;46;52;1004,81;0
16641.0;126;12;184,64;0
16642.0;25;35;578,91;0
16643.0;266;27;453,51;2
16644.0;198;62;825,58;2
16647.0;190;14;194,14;2
16648.0;59;21;282,44;0
16650.0;92;24;396,93;0
16652.0;74;123;2578,64;1
16653.0;37;76;1139,38;0
16654.0;162;31;520,95;0
16655.0;38;261;2578,64;1
16656.0;43;80;1550,63;1
16657.0;30;208;880,78;0
16658.0;389;8;79,96;2
16659.0;210;2;29,76;2
16660.0;37;17;391,29;0
16665.0;383;9;99,96;2
16666.0;40;32;117,3;0
16667.0;89;53;529,74;0
16668.0;36;20;286,55;0
16669.0;44;161;1326,86;0
16670.0;37;262;2578,64;1
16671.0;49;6;166,52;0
16672.0;23;117;2578,64;1
16674.0;75;98;317,16;0
16676.0;54;92;1439,34;1
16678.0;23;170;2578,64;1
16679.0;387;3;51,86;2
16680.0;64;10;181,5;0
16681.0;93;44;949,18;0
16682.0;25;30;582,79;0
16684.0;25;281;2578,64;1
16685.0;82;62;314,28;0
16686.0;68;588;2578,64;1
16688.0;22;62;1142,55;0
16689.0;96;16;269,04;0
16690.0;64;13;189,51;0
16692.0;277;3;44,81;2
16693.0;89;60;444,94;0
16696.0;156;10;233,05;0
16697.0;262;21;106,5;2
16698.0;247;5;144,55;2
16700.0;29;312;2578,64;1
16701.0;29;154;2473,81;1
16705.0;21;284;2578,64;1
16706.0;58;123;484,85;0
16708.0;66;27;511,7;0
16709.0;105;79;1852,12;1
16710.0;40;402;2364,0;1
16711.0;24;22;551,12;0
16712.0;30;447;2578,64;1
16713.0;39;632;2578,64;1
16714.0;239;94;905,99;2
16715.0;99;19;156,04;0
16716.0;287;3;57,82;2
16717.0;30;236;2578,64;1
16718.0;390;45;562,42;2
16719.0;35;203;1640,76;1
16720.0;47;27;146,96;0
16721.0;283;37;291,38;2
16722.0;38;228;2578,64;1
16723.0;112;43;356,09;0
16725.0;323;152;746,03;2
16726.0;47;185;1355,97;1
16727.0;385;46;272,82;2
16728.0;67;269;1003,94;0
16729.0;57;668;2578,64;1
16730.0;73;84;686,65;0
16732.0;52;28;523,02;0
16734.0;73;53;584,6;0
16735.0;99;128;2020,07;1
16737.0;74;1;28,91;0
16738.0;318;1;3,75;2
16739.0;193;16;259,87;2
16742.0;67;4;7,95;0
16743.0;50;193;2122,93;1
16744.0;32;242;1220,73;0
16745.0;107;358;2578,64;1
16746.0;25;452;2578,64;1
16747.0;46;45;736,92;0
16748.0;38;69;1380,68;1
16750.0;65;95;538,44;0
16751.0;51;25;372,04;0
16752.0;393;9;125,4;2
16753.0;79;34;198,23;0
16754.0;393;2;30,0;2
16755.0;135;176;1388,92;0
16756.0;235;13;229,01;2
16757.0;339;7;100,34;2
16758.0;86;22;279,86;0
16759.0;28;43;720,91;0
16761.0;117;13;243,68;0
16762.0;40;89;1357,24;1
16763.0;206;24;401,21;2
16764.0;24;718;2578,64;1
16765.0;315;1;28,91;2
16766.0;294;34;902,86;2
16767.0;51;222;2578,64;1
16768.0;68;58;392,81;0
16769.0;281;40;352,24;2
16770.0;78;146;729,31;0
16771.0;54;255;2143,88;1
16773.0;78;26;141,51;0
16774.0;88;49;576,88;0
16775.0;31;158;1500,49;1
16776.0;81;76;365,19;0
16777.0;101;50;217,55;0
16778.0;95;16;244,84;0
16779.0;23;344;2578,64;1
16780.0;121;60;412,5;0
16781.0;386;19;300,27;2
16782.0;31;197;2094,78;1
16784.0;40;3;86,73;0
16788.0;144;155;592,91;0
16789.0;29;5;80,8;0
16790.0;24;95;1527,47;1
16791.0;50;322;1652,93;1
16792.0;303;12;103,58;2
16793.0;78;16;242,74;0
16794.0;22;287;1196,91;0
16795.0;386;66;407,24;2
16796.0;110;18;285,03;0
16800.0;32;164;1112,49;0
16801.0;184;121;1342,76;0
16803.0;86;24;331,04;0
16804.0;44;60;506,55;0
16805.0;194;98;428,84;2
16806.0;124;103;750,52;0
16807.0;163;67;1086,05;0
16808.0;120;23;234,93;0
16809.0;44;150;914,39;0
16810.0;213;16;274,26;2
16811.0;25;28;484,65;0
16812.0;381;15;284,09;2
16813.0;29;449;1623,38;1
16814.0;35;325;2578,64;1
16816.0;124;28;417,06;0
16817.0;23;95;1409,75;1
16818.0;31;191;2578,64;1
16820.0;116;26;443,2;0
16823.0;248;38;346,29;2
16824.0;36;26;433,26;0
16825.0;59;28;525,74;0
16826.0;72;22;335,1;0
16828.0;114;8;121,45;0
16829.0;177;11;193,53;2
16830.0;59;23;323,81;0
16832.0;205;12;147,41;2
16833.0;22;47;920,33;0
16834.0;248;24;411,28;2
16835.0;149;10;180,85;0
16836.0;60;11;200,99;0
16837.0;52;166;2578,64;1
16838.0;218;26;382,0;2
16839.0;29;298;2578,64;1
16841.0;57;117;1563,52;1
16842.0;85;64;1150,91;0
16843.0;63;379;2578,64;1
16846.0;71;11;211,12;0
16847.0;64;12;192,84;0
16848.0;73;14;257,76;0
16849.0;207;8;116,57;2
16850.0;354;19;323,59;2
16851.0;25;20;315,91;0
16852.0;31;9;110,71;0
16855.0;44;19;316,51;0
16856.0;35;2;35,4;0
16858.0;387;13;253,22;2
16859.0;127;72;676,1;0
16861.0;80;8;130,3;0
16863.0;50;28;458,08;0
16866.0;161;11;152,67;0
16869.0;43;129;784,46;0
16871.0;43;139;2431,7;1
16872.0;98;7;137,58;0
16873.0;25;289;2578,64;1
16875.0;85;123;1962,02;1
16877.0;33;159;834,73;0
16878.0;45;6;13,3;0
16880.0;51;178;1381,82;1
16881.0;87;1;17,28;0
16882.0;87;39;582,66;0
16883.0;208;38;260,73;2
16884.0;58;26;417,28;0
16885.0;36;101;458,08;0
16887.0;56;37;193,98;0
16889.0;215;135;1484,17;2
16891.0;22;203;781,04;0
16892.0;22;101;470,74;0
16893.0;387;45;141,93;2
16895.0;85;69;215,84;0
16897.0;320;44;265,53;2
16898.0;47;163;495,93;0
16899.0;28;125;1186,06;0
16900.0;32;82;832,16;0
16902.0;137;44;918,54;0
16903.0;50;60;368,64;0
16904.0;25;710;2578,64;1
16905.0;26;209;2509,48;1
16906.0;102;93;473,05;0
16907.0;50;151;802,97;0
16909.0;85;19;295,5;0
16910.0;25;547;1455,51;1
16912.0;44;105;2075,66;1
16913.0;311;8;72,11;2
16914.0;57;38;177,28;0
16915.0;30;57;453,06;0
16916.0;44;143;567,68;0
16917.0;297;9;190,47;2
16918.0;70;130;1036,01;0
16919.0;177;327;2457,38;1
16921.0;82;60;169,58;0
16923.0;33;696;2578,64;1
16924.0;42;89;792,24;0
16926.0;392;14;217,87;2
16927.0;136;6;110,73;0
16928.0;101;213;2424,5;1
16929.0;24;77;1247,86;0
16930.0;47;54;341,51;0
16931.0;26;898;2578,64;1
16932.0;74;53;161,34;0
16933.0;22;49;480,25;0
16934.0;75;62;894,1;0
16936.0;46;57;259,4;0
16938.0;29;242;1859,27;1
16940.0;73;305;2578,64;1
16942.0;33;283;1842,01;1
16943.0;232;33;668,34;2
16945.0;42;249;2578,64;1
16947.0;256;21;385,79;2
16948.0;159;19;237,42;0
16949.0;24;61;739,85;0
16950.0;77;42;732,99;0
16951.0;144;87;1206,05;0
16952.0;130;16;140,09;0
16953.0;51;1;20,8;0
16954.0;21;54;1177,15;0
16955.0;205;26;460,64;2
16956.0;30;18;268,76;0
16957.0;260;16;329,88;2
16959.0;108;7;115,47;0
16960.0;59;101;502,21;0
16961.0;137;14;234,17;0
16963.0;208;7;110,55;2
16965.0;247;26;169,57;2
16966.0;29;31;616,07;0
16967.0;210;21;304,91;2
16968.0;25;31;433,91;0
16969.0;60;42;590,27;0
16971.0;23;42;203,66;0
16976.0;288;2;54,35;2
16978.0;98;39;342,13;0
16979.0;24;91;1365,81;1
16980.0;276;87;819,79;2
16982.0;81;22;384,06;0
16983.0;33;149;1636,12;1
16984.0;99;418;2578,64;1
16985.0;38;121;2578,64;1
16986.0;50;3;78,62;0
16987.0;24;129;1310,37;0
16988.0;26;7;112,68;0
16989.0;28;12;277,97;0
16990.0;239;1;28,91;2
16992.0;31;95;1510,59;1
16995.0;393;1;0,0;2
16996.0;51;41;990,87;0
16997.0;309;12;309,28;2
16998.0;170;6;73,22;2
16999.0;44;23;334,73;0
17001.0;21;169;2578,64;1
17002.0;94;50;1095,62;0
17004.0;67;44;747,74;0
17006.0;25;44;666,97;0
17007.0;71;53;768,94;0
17010.0;37;12;176,87;0
17011.0;51;15;269,81;0
17014.0;29;75;523,48;0
17015.0;49;217;1800,68;1
17017.0;23;268;2578,64;1
17018.0;61;16;427,62;0
17019.0;32;234;1221,62;0
17022.0;52;7;71,0;0
17024.0;66;3;82,82;0
17025.0;81;9;209,64;0
17026.0;206;4;57,26;2
17027.0;99;155;871,23;0
17029.0;131;2;57,82;0
17030.0;84;11;137,3;0
17031.0;32;22;346,86;0
17033.0;107;28;533,55;0
17034.0;37;32;560,04;0
17035.0;266;32;407,64;2
17037.0;99;77;1259,34;0
17038.0;51;22;112,1;0
17040.0;158;15;224,71;0
17041.0;47;71;1024,32;0
17042.0;23;98;993,16;0
17043.0;53;102;1410,32;1
17044.0;29;10;166,52;0
17045.0;134;22;270,16;0
17046.0;178;22;415,28;2
17047.0;106;65;1074,08;0
17048.0;136;48;805,23;0
17049.0;23;322;2578,64;1
17050.0;117;316;2578,64;1
17051.0;215;43;244,8;2
17052.0;49;92;384,47;0
17053.0;149;14;337,89;0
17054.0;49;84;1189,9;0
17058.0;102;62;1069,8;0
17059.0;50;516;2578,64;1
17060.0;287;5;91,44;2
17061.0;94;101;2162,95;1
17062.0;334;71;534,44;2
17063.0;29;82;1378,3;1
17064.0;79;62;790,72;0
17065.0;164;1;0,0;2
17068.0;33;297;2578,64;1
17069.0;49;154;2461,27;1
17070.0;135;64;308,14;0
17071.0;29;148;2230,95;1
17073.0;38;174;1386,12;1
17075.0;38;80;762,36;0
17076.0;57;25;502,53;0
17078.0;57;28;233,81;0
17079.0;99;2;57,82;0
17080.0;43;9;183,87;0
17081.0;46;64;275,36;0
17082.0;54;81;1483,74;1
17083.0;130;52;1023,01;0
17084.0;56;162;2578,64;1
17085.0;144;189;1513,36;1
17086.0;28;96;1518,07;1
17088.0;49;115;1890,02;1
17090.0;25;64;1153,58;0
17091.0;23;198;2578,64;1
17092.0;71;125;1655,14;1
17094.0;339;15;222,23;2
17095.0;43;77;1103,73;0
17096.0;30;52;905,21;0
17097.0;23;213;900,18;0
17100.0;39;65;963,94;0
17101.0;31;42;856,07;0
17102.0;282;1;15,9;2
17105.0;180;90;652,71;2
17107.0;53;421;2578,64;1
17109.0;50;121;827,89;0
17110.0;186;12;139,7;2
17111.0;68;30;227,78;0
17114.0;26;135;744,27;0
17115.0;29;43;700,03;0
17117.0;309;9;113,1;2
17118.0;338;10;155,33;2
17119.0;24;38;571,82;0
17120.0;254;18;286,56;2
17122.0;140;7;137,23;0
17123.0;182;9;244,26;2
17124.0;206;32;298,05;2
17125.0;71;40;225,46;0
17126.0;173;262;989,98;0
17128.0;355;14;154,35;2
17131.0;26;134;2045,5;1
17133.0;36;27;703,59;0
17134.0;127;24;408,11;0
17135.0;37;52;774,12;0
17138.0;296;24;367,7;2
17139.0;36;487;2578,64;1
17140.0;268;20;215,15;2
17142.0;260;15;296,77;2
17144.0;22;48;760,15;0
17146.0;126;35;574,79;0
17147.0;43;85;1406,48;1
17148.0;72;9;124,88;0
17152.0;215;16;320,51;2
17153.0;45;14;213,78;0
17154.0;96;23;313,02;0
17155.0;38;20;169,4;0
17157.0;28;15;250,46;0
17158.0;53;67;1183,26;0
17159.0;42;102;1490,27;1
17160.0;52;229;2578,64;1
17162.0;49;105;1667,55;1
17163.0;42;5;144,55;0
17164.0;53;145;2395,5;1
17165.0;305;10;154,68;2
17166.0;59;14;179,0;0
17169.0;71;60;823,26;0
17171.0;310;16;204,62;2
17172.0;95;16;226,41;0
17173.0;26;87;2320,0;1
17174.0;238;4;59,9;2
17175.0;65;64;1142,27;0
17176.0;222;15;252,42;2
17179.0;199;80;661,25;2
17180.0;77;131;745,51;0
17181.0;78;23;115,04;0
17183.0;28;76;1559,72;1
17186.0;67;2;34,56;0
17187.0;247;10;163,96;2
17188.0;32;89;1531,36;1
17189.0;127;61;380,41;0
17190.0;79;20;206,68;0
17191.0;49;237;1952,95;1
17193.0;56;35;721,15;0
17194.0;294;29;173,69;2
17197.0;50;29;633,98;0
17198.0;44;96;614,16;0
17201.0;74;40;248,65;0
17203.0;56;152;1675,28;1
17204.0;190;67;1148,67;2
17205.0;74;13;143,92;0
17206.0;74;7;176,61;0
17211.0;47;213;2203,13;1
17212.0;274;4;84,57;2
17213.0;61;164;2578,64;1
17214.0;81;104;928,72;0
17217.0;255;9;76,96;2
17218.0;25;274;1881,62;1
17219.0;52;25;113,93;0
17220.0;45;472;2578,64;1
17221.0;28;63;273,74;0
17222.0;86;28;327,41;0
17223.0;331;49;335,45;2
17226.0;329;21;231,0;2
17227.0;39;47;537,67;0
17228.0;36;208;1850,17;1
17229.0;117;47;316,76;0
17230.0;285;73;1600,88;2
17231.0;33;546;2578,64;1
17232.0;23;36;410,51;0
17233.0;56;25;174,84;0
17234.0;203;14;137,89;2
17235.0;46;29;401,37;0
17236.0;33;105;832,77;0
17237.0;32;19;241,22;0
17238.0;23;566;2578,64;1
17239.0;333;16;302,04;2
17242.0;129;40;833,47;0
17243.0;22;407;2578,64;1
17244.0;74;31;535,56;0
17245.0;225;9;164,66;2
17247.0;36;55;255,79;0
17248.0;141;69;282,61;0
17250.0;24;57;337,32;0
17251.0;383;39;281,08;2
17252.0;137;87;346,96;0
17253.0;39;18;160,71;0
17254.0;25;112;261,99;0
17255.0;61;78;291,19;0
17256.0;128;16;157,0;0
17259.0;169;124;593,32;0
17262.0;73;12;214,26;0
17263.0;229;23;63,44;2
17265.0;159;127;557,8;0
17266.0;23;80;303,64;0
17267.0;148;38;278,43;0
17268.0;128;6;119,96;0
17272.0;63;116;1699,66;1
17274.0;56;27;105,34;0
17277.0;248;69;984,51;2
17278.0;262;15;213,62;2
17279.0;78;9;99,15;0
17282.0;151;94;692,86;0
17284.0;81;294;1612,19;1
17286.0;42;45;153,37;0
17287.0;47;124;920,95;0
17288.0;30;142;1172,36;0
17289.0;52;112;808,83;0
17290.0;24;102;505,49;0
17291.0;329;1;28,91;2
17293.0;29;135;1556,73;1
17295.0;49;69;521,88;0
17297.0;38;51;127,23;0
17298.0;122;30;373,98;0
17299.0;32;57;600,63;0
17301.0;42;66;190,28;0
17302.0;35;81;977,26;0
